"Response ID","Date submitted","Last page","Start language","Seed","Date started","Date last action","Where do you work ? ","What is your status ?","What is your status ? [Other]","What is your field of activity ?","What is your field of activity ? [Other]","For how long have you been at  CREST ? ","Which physical computer(s) do you use on a daily basis (even as a terminal to access other services) ?  [Desktop computer in your office]","Which physical computer(s) do you use on a daily basis (even as a terminal to access other services) ?  [Work laptop from CREST/research fundings]","Which physical computer(s) do you use on a daily basis (even as a terminal to access other services) ?  [Personal laptop and/or computer]","Which Operating System (OS) do you use ?  [Windows]","Which Operating System (OS) do you use ?  [MacOS]","Which Operating System (OS) do you use ?  [Unix/linux]","Which Operating System (OS) do you use ?  [Other]","Do you still need a dedicated workstation (desktop computer) in your CREST office in the future ?   (IT is planning to progressively remove old desktop computers) ","Could you list the essential software tools required for your research activities, without which you would be unable to work? ","Are you using specific software installed by the GENES (except office software such as Word or Excel) ","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Acrobat Pro]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Anaconda/Python]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [ArcGis]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Asymptote]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [CodeblocksEviews]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Dropbox]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [eViews]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Gauss]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [GCC]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Git CMD]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [GS]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [gsview]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Gurobi]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Inkscape]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [iramuteQ]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Julia]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [LaTeXDraw]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [LaTex/MikTex, TexStudio, TexMaker, LyX ou MacTeX]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Macrobond]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Mathematica]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Matlab]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [MikTex]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [MongoDB]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Notepadd++]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [OneDrive]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Pandoc]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Parallels Desktops]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Perl]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [PostgreSQL]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [QGIS]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [RStudio - RCode - RTools]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [RPgm]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [SAS without JMP plugin]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [SAS with JMP plugin]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Scale2]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Scientific Word]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Spark2]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [STATA]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [StatTransfer]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [SumatraPDF]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Teams]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Teamviewer]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [TexnicCenter]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [TikzEdt]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Tikzit]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [TurningPoint]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [VSCode]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Winedit Team]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [WinMerge]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [WinPython]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Mathematica]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [WolframScript]","Among the software offer by the GENES (installed specifically on the computers), which ones do you use?  There are many software programs; only answer for those you are using  This question is important since the IT team will deactivate unused softwares  [Zotéro]","Do you use other software installed by GENES that are important for you ? ","Do you currently pay for softwares or online services using your research funds ? ","Could you precise the most important ones ? ","Do you currently pay out of your pocket for software/online services for your research activities ? ","Could you precise which ones ? ","Is there any software you would need but that are not currently available ? ","Do you think it is important to organize more training sessions on software and IT offerings, for instance new solutions ? ","Do you have any suggestion ?","Do you perform digital processing that involves data (including simulation data) ? ","What kind of data do you use ? [Numeric]","What kind of data do you use ? [Text]","What kind of data do you use ? [Audio]","What kind of data do you use ? [Video/Image]","What kind of data do you use ? [Other]","On which computers do you perform these data processing tasks/computations ?  [Locally, with my office computer]","On which computers do you perform these data processing tasks/computations ?  [Locally, on my laptop (GENES/CREST or personal)]","On which computers do you perform these data processing tasks/computations ?  [Locally, on a dedicated computer]","On which computers do you perform these data processing tasks/computations ?  [With GENES servers]","On which computers do you perform these data processing tasks/computations ?  [With server outside GENES infrastructure]","Could you precise which servers ?","Do you have access to sufficient resources to perform your data processing tasks ? ","Could you precise why ?","What is the typical size of the datasets you usually handle (excluding exceptional cases)?  (Please provide an approximate order of magnitude) ","Where do you currently store your data ?  [Locally, with my office computer]","Where do you currently store your data ?  [Locally, on my laptop (GENES/CREST or personal)]","Where do you currently store your data ?  [Locally, on a dedicated computer]","Where do you currently store your data ?  [With the ABRA server in GENES]","Where do you currently store your data ?  [With other GENES servers (than ABRA)]","Where do you currently store your data ?  [With the CASD outside GENES]","Where do you currently store your data ?  [With other servers outside GENES]","Could you precise where ?","Regarding data storage, do you think you have enough space for now and the near future ? ","Could you please specify your needs by detailing the current limitations? ","Do you currently produce data through experimentation ? ","You can contact the economic lab ipel.experience@polytechnique.fr or directly claire.ecotiere@ensae.fr for more information ","Are you using the ABRA (known also as SRVSTO) server ? ","Have you heard about the GENES datalab and Onyxia ? ","You can get more information on the Onyxia datalab here https://onyxia.lab.groupe-genes.fr/.  A video of presentation : https://genes.sharepoint.com/:v:/s/DSIT/ETrZPsGU879JgC6mCg2i6kIB3ay6332lYN9n0TNvK4RLDw?e=wanzBV.  You can also contact DSIT at alexis.guyot@groupe-genes.fr | Salle 3080 ","Are you using one or several programming langages in your research (except description langages as LateX) [R]","Are you using one or several programming langages in your research (except description langages as LateX) [Python]","Are you using one or several programming langages in your research (except description langages as LateX) [Matlab]","Are you using one or several programming langages in your research (except description langages as LateX) [Stata]","Are you using one or several programming langages in your research (except description langages as LateX) [Sas]","Are you using one or several programming langages in your research (except description langages as LateX) [Julia]","Are you using one or several programming langages in your research (except description langages as LateX) [Other]","In general, would you like more information about the laboratory's digital services ? ","The issues of reproducibility of computational results are increasingly discussed within scientific communities.   Which statement best describes your experience : ","Generative AI-based services (such as ChatGPT, Claude, etc.) are increasingly being developed. Do you currently use such services for your research? ","For what kind of uses ?","Which solution are you using ? ","Which statement best describes your experience with the increasing adoption of open source and free software solutions in laboratories ? ","In your opinion, will your digital practices evolve in the future, and if so, how? (e.g., infrastructure needs, etc.) ","This is the end of the survey.  Do you have any elements you would like us to know regarding software and computational practices at CREST ? ","Total time","Group time: Your situation","Question time: G02Q02","Question time: G01Q04","Question time: G01Q05","Question time: G01Q06","Question time: G01Q07","Question time: G01Q08","Question time: G01Q43","Group time: Software practices","Question time: G02Q09","Question time: Q00","Question time: G02Q10","Question time: G02Q11","Question time: G02Q12","Question time: G02Q13","Question time: G02Q14","Question time: G02Q15","Question time: G02Q16","Question time: G02Q17","Question time: G02Q18","Group time: Computational practices","Question time: G03Q19","Question time: G03Q20","Question time: G03Q21","Question time: G03Q22","Question time: G03Q23","Question time: G03Q24","Question time: G03Q25","Question time: G03Q26","Question time: G03Q27","Question time: G03Q28","Question time: G03Q29","Question time: G03Q30","Question time: G03Q31","Question time: G03Q32","Question time: G03Q33","Question time: G03Q34","Question time: G03Q44","Question time: G03Q35","Group time: Opening questions","Question time: G04Q36","Question time: G04Q37","Question time: G04Q38","Question time: G04Q42","Question time: G04Q43","Question time: G04Q44","Question time: G04Q45"
"12","2024-07-09 07:51:03","4","en","38186815","2024-07-09 07:44:47","2024-07-09 07:51:03","ENSAE","Phd student","","Economics","","Between 1 and 5 years","Yes","No","Yes","Yes","No","No","","Yes","mainly R, sometimes Python, SAS, Stata and Excel","Yes","A few times per month","A few times per month","","","","Multiple times per day","","","","","","","","","","","","A few times per week","","","","","","","A few times per week","","","","","","Multiple times per day","","A few times per month","","","","","A few times per month","","","A few times per month","","","","","","","","","","","","Multiple times per day","","No","","No","","","No","","Yes","Yes","Yes","No","No","","Yes","No","No","No","No","","Yes","","Approximately 1 Go","Yes","Yes","No","No","No","No","No","","Yes","","No, it is not my methodology","","Never heard of it","Yes, I heard about it but never used","","Yes","Yes","No","Yes","Yes","No","","No","You have encountered these issues in your activity","Yes, a lot","As help for coding","You use only free access solutions","You are not actively using them, but you are interested in this trend","Not that i know","","375.99","40.15","","","","","","","","170.04","","","","","","","","","","","","81.67","","","","","","","","","","","","","","","","","","","84.13","","","","","","",""
"13","2024-07-09 07:54:15","4","en","1712002325","2024-07-09 07:44:47","2024-07-09 07:54:15","ENSAE","Postdoctoral researcher","","Statistics","","Less than 1 year","No","Yes","No","No","Yes","No","","No","LaTeX, python, VSCode, Zotero.
MS Word, MS Outlook, MS Teams.
Web browser (Firefox).","No","","A few times per month","","","","","","","","","","","","A few times per month","","","","A few times per week","","","","A few times per week","","","","","","","","","","","","","","","","","","","A few times per month","","","","","","Multiple times per day","","","","","","Multiple times per day","","No","","No","","","No","","Yes","Yes","No","No","No","","Yes","Yes","No","No","No","","No","","Approximately 10 Go","No","Yes","No","No","No","No","No","","Yes","","No, it is not my methodology","","Never heard of it","Yes, I heard about it but never used","","No","Yes","No","No","No","No","","Yes","You have encountered these issues in your activity","Yes, sometime","Editorial services: reformulating, summarising, etc. ","You use only free access solutions","You are actively involved in this trend","","Please get the building IT to DNS unblock libgen/sci-hub, or at least fix the issue which causes ENSAE's eduroam and GENES wifis to stop working if using a preset DNS server such as 1.1.1.1 . ","567.79","35.71","","","","","","","","199.34","","","","","","","","","","","","92.51","","","","","","","","","","","","","","","","","","","240.23","","","","","","",""
"14","","1","en","1060618720","2024-07-09 07:45:55","2024-07-09 07:46:29","ENSAE","Phd student","","Statistics","","Less than 1 year","No","No","Yes","No","Yes","No","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","","N/A","","","N/A","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","","","","","68.88","68.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15","2024-07-09 07:56:10","4","en","192098740","2024-07-09 07:49:25","2024-07-09 07:56:10","ENSAI","Phd student","","Statistics","","Between 1 and 5 years","No","No","Yes","Yes","No","No","","No","Rstudio, python, putty, winscp, mailbox, overleaf (plmlatex), texmaker, word, excel, power point, notepad++, git, dropbox","Yes","A few times per month","A few times per week","","","","A few times per week","","","","A few times per week","","","","","","","","Multiple times per day","","","","","","Multiple times per day","","","","","","","Multiple times per day","","","","","","","","","","A few times per week","","","","","","A few times per week","","","","","","","putty and winscp to work with computing clusters","No","","No","","","Yes","","Yes","Yes","Yes","No","No","","No","No","No","Yes","Yes","","Yes","","Approximately 10 Go","No","Yes","No","No","No","No","No","","Yes","","No, it is not my methodology","","Never heard of it","No, not at all","","Yes","Yes","No","No","No","No","","Yes","These are important issues in your activity","Yes, a lot","English correction, coding snippets","You use only free access solutions","You are not familiar with this trend","No","","405.44","34.19","","","","","","","","218.27","","","","","","","","","","","","92.59","","","","","","","","","","","","","","","","","","","60.39","","","","","","",""
"16","2024-07-09 08:09:16","4","en","895553608","2024-07-09 07:53:27","2024-07-09 08:09:16","ENSAE","Phd student","","Economics","","Between 1 and 5 years","Yes","Yes","No","Yes","No","Yes","","Yes","-Stata
-Python
-JupyterLab
-Julia
-Matlab
-Mathematica
-Zotero","You don't know","A few times per month","Multiple times per day","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","A few times per week","Less than once a month","Less than once a month","A few times per month","Less than once a month","Less than once a month","A few times per week","Less than once a month","A few times per month","Less than once a month","A few times per month","A few times per month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","A few times per month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","A few times per week","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","A few times per month","Less than once a month","Multiple times per day","","No","","Yes","Stata on work laptop","No","Yes","","Yes","Yes","Yes","No","No","","Yes","Yes","No","Yes","No","","Yes","","Approximately 1 Go","No","Yes","No","No","No","No","No","","No","I need a reliable backup solution.","No, it is not my methodology","","No, never","Yes, and I tried it at least once","","Yes","Yes","Yes","Yes","No","Yes","","Yes","These are important issues in your activity","Yes, sometime","For proofreading texts and understanding code written by others.","You use only free access solutions","You are not actively using them, but you are interested in this trend","","","949.69","40.87","","","","","","","","743.99","","","","","","","","","","","","87.43","","","","","","","","","","","","","","","","","","","77.4","","","","","","",""
"17","","1","en","1888285351","2024-07-09 07:53:35","2024-07-09 07:54:09","ENSAE","Research assistant","","Economics","","Less than 1 year","No","Yes","No","Yes","No","No","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","","N/A","","","N/A","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","","","","","33.58","33.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18","2024-07-09 08:07:35","4","en","912850120","2024-07-09 07:58:24","2024-07-09 08:07:35","ENSAI","Faculty","","Economics","","Between 1 and 5 years","No","Yes","No","Yes","No","No","","No","Stata
Matlab
R
Julia
MikTex/Latex
Acrobat","No","Multiple times per day","","","","","Multiple times per day","","","","","","","","","","A few times per month","","Multiple times per day","","","Multiple times per day","Multiple times per day","","","","","","","","","Multiple times per day","","","","","","","Multiple times per day","","","Less than once a month","","","","","","Less than once a month","","","","","","","","No","","No","","","No","","Yes","Yes","Yes","No","No","","No","Yes","No","Yes","No","","Yes","","Less than 1 Go","No","Yes","No","No","No","No","No","","No","","Yes, sometimes","","No, never","No, not at all","","Yes","No","Yes","Yes","No","Yes","","Yes","These are important issues in your activity","Yes, a lot","coding and writing","You use only free access solutions","You are actively involved in this trend","","","551.25","47.02","","","","","","","","178.88","","","","","","","","","","","","272.95","","","","","","","","","","","","","","","","","","","52.4","","","","","","",""
"19","","","en","1049342389","2024-07-09 07:59:21","2024-07-09 07:59:21","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","","N/A","","","N/A","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20","2024-07-09 08:10:35","4","en","1226391495","2024-07-09 08:02:42","2024-07-09 08:10:35","ENSAE","Faculty","","Sociology","","Between 1 and 5 years","No","Yes","No","No","No","Yes","","No","In addition to all open source, free softwares which I can install myself:
- Claude and/or GPT 4

","No","Less than once a month","Multiple times per day","Less than once a month","Less than once a month","Less than once a month","A few times per month","Less than once a month","Less than once a month","Less than once a month","","Less than once a month","A few times per month","Less than once a month","A few times per week","Less than once a month","Less than once a month","Less than once a month","Multiple times per day","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Multiple times per day","Less than once a month","A few times per week","Less than once a month","A few times per month","Less than once a month","Less than once a month","Multiple times per day","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","A few times per month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","","","Yes","","Yes","GPT4, Claude, PDF Master Pro","","N/A","","Yes","Yes","Yes","No","Yes","","Yes","No","No","Yes","Yes","Huma num
Onyxia","No","I'm fine because I am part of 3 teams with access to clusters. ","You don't know","Yes","No","No","No","No","No","Yes","","No","","No, it is not my methodology","","Never heard of it","Yes, and I use it for my research","","Yes","Yes","No","No","No","No","","Yes","These are important issues in your activity","Yes, a lot","Quick responses to various questions, code, photo edit, ","You have a professional subscription","You are actively involved in this trend","","Thanks a lot for all your work, very much appreciated!","472.04","42.42","","","","","","","","206.22","","","","","","","","","","","","155.47","","","","","","","","","","","","","","","","","","","67.93","","","","","","",""
"21","2024-07-09 08:14:59","4","en","834367339","2024-07-09 08:08:19","2024-07-09 08:14:59","ENSAE","Faculty","","Economics","","More than 10 years","No","Yes","No","No","Yes","No","","Yes","matlab, stata, ","Yes","A few times per week","A few times per week","","","","Multiple times per day","","","","","","","","","","","","","","","A few times per week","","","","","","","","","","","","","","","","","A few times per week","","","","","","","","","","","","","","","","","Yes","Grammarly, dropbox","Yes","100 GB (Google One) ","","Yes","","Yes","Yes","Yes","No","No","","No","Yes","No","No","No","","Yes","","Approximately 1 Go","No","No","No","No","No","No","Yes","","N/A","","No, but I plan at some time in the future to do it","","No, never","Yes, and I use it for my research","","No","Yes","Yes","Yes","No","No","","Yes","You have encountered these issues in your activity","Yes, a lot","pproofreading, coding","You use only free access solutions","You are not familiar with this trend","","thanks ! ","413.85","34.05","","","","","","","","187.97","","","","","","","","","","","","144.89","","","","","","","","","","","","","","","","","","","46.94","","","","","","",""
"22","","","en","1201523857","2024-07-09 08:13:54","2024-07-09 08:13:54","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","","N/A","","","N/A","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23","2024-07-09 08:19:55","4","en","1592158065","2024-07-09 08:14:34","2024-07-09 08:19:55","ENSAE","Phd student","","Economics","","Between 1 and 5 years","Yes","No","No","Yes","No","No","","Yes","R, overleaf, notepad++","Yes","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","A few times per week","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Multiple times per day","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Multiple times per day","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","Less than once a month","","No","","No","","","Yes","","Yes","Yes","No","No","No","","No","No","No","No","Yes","casd","Yes","","Less than 1 Go","Yes","Yes","No","No","No","Yes","No","","Yes","","No, it is not my methodology","","Never heard of it","Yes, and I tried it at least once","","Yes","No","No","No","No","No","","Yes","These are important issues in your activity","No","","","You are actively involved in this trend","","","319.79","29.3","","","","","","","","142.63","","","","","","","","","","","","105.48","","","","","","","","","","","","","","","","","","","42.38","","","","","","",""
"24","","1","en","1548102608","2024-07-09 08:19:22","2024-07-09 08:28:27","ENSAE","Postdoctoral researcher","","Economics","","Between 1 and 5 years","No","Yes","No","No","Yes","No","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","","N/A","","","N/A","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","","","","","544.25","544.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25","2024-07-09 08:32:42","4","en","1054236784","2024-07-09 08:26:39","2024-07-09 08:32:42","ENSAE","Faculty","","Finance","","Less than 1 year","No","Yes","No","Yes","No","No","","No","R, Python, LaTeX, Dropbox, Drive","Yes","Multiple times per day","A few times per month","","","","Multiple times per day","","","","","","","","","","","","","","","Less than once a month","Multiple times per day","","","","","","","","","Multiple times per day","","","","","","","","","","A few times per week","","","","","","","","","","","","","","No","","No","","","Yes","","Yes","Yes","No","No","No","","No","Yes","No","Yes","No","","Yes","","Approximately 10 Go","No","No","No","No","No","No","Yes","Drive, Dropbox","No","","Yes, sometimes","","No, never","Yes, and I use it for my research","","Yes","Yes","Yes","No","No","No","","Yes","These are important issues in your activity","Yes, sometime","","You have one (or many) personal subscription","You are actively involved in this trend","","","361.61","55.85","","","","","","","","126.38","","","","","","","","","","","","106.18","","","","","","","","","","","","","","","","","","","73.2","","","","","","",""
"26","2024-07-09 08:46:30","4","en","110643404","2024-07-09 08:31:39","2024-07-09 08:46:30","ENSAE","Phd student","","Economics","","Between 1 and 5 years","Yes","No","Yes","Yes","Yes","No","","Yes","Stata, RStudio, Matlab, Python
Zotéro
Dropbox (pro)
Overleaf (pro)
Chatgpt","Yes","","Less than once a month","","","","Multiple times per day","","","","","","","","","","","","A few times per month","","","A few times per month","A few times per month","","","","","","","","","A few times per week","","","","","","","Multiple times per day","","","A few times per week","","","","","","","","","","","","Multiple times per day","Slack, Chatgpt","No","","Yes","Zotero (storage)","","Yes","Explain the resources available at CREST","Yes","Yes","No","No","No","","No","No","No","No","Yes","CASD
","Yes","","More than 100 Go","No","No","No","No","No","Yes","No","","Yes","","No, it is not my methodology","","Never heard of it","Yes, I heard about it but never used","","Yes","Yes","Yes","Yes","Yes","No","","Yes","You have encountered these issues in your activity","Yes, sometime","For the code (R especially)
To correct mistakes when I write in English","You use only free access solutions","You are not actively using them, but you are interested in this trend","","","890.58","124.72","","","","","","","","424.95","","","","","","","","","","","","176.89","","","","","","","","","","","","","","","","","","","164.02","","","","","","",""
